,total_transactions_other,total_uniqueReceivedFromAddresses_other,total_uniqueSentToAddresses_other,time_avgBetweenReceivedTxn_other,time_avgBetweenTxn_other,time_diffBetweenFirstAndLastSent_other,time_diffBetweenFirstAndLastTxn_other,erc20_uniqueTokenAddressesSent_other,erc20_uniqueTokenAddressesReceived_other,erc20_mostSentTokenAddress_other,erc20_mostReceivedTokenAddress_other,erc20_uniqueUnknownValueTokens_other,erc20_transactionsWithUnknownValueTokens_other,walletAddress,total_transactions_approval,total_etherSent_approval,total_etherReceived_approval,total_etherSentToContract_approval,total_sentTxn_approval,total_receivedTxn_approval,total_sentToContractTxn_approval,total_uniqueReceivedFromAddresses_approval,total_uniqueSentToAddresses_approval,time_avgBetweenTxn_approval,time_diffBetweenFirstAndLastTxn_approval,erc20_uniqueTokenAddressesSent_approval,erc20_uniqueTokenAddressesReceived_approval,erc20_mostSentTokenAddress_approval,erc20_uniqueUnknownValueTokens_approval,erc20_transactionsWithUnknownValueTokens_approval,total_transactions_transfer,total_etherSent_transfer,total_etherReceived_transfer,total_etherSentToContract_transfer,total_sentTxn_transfer,total_receivedTxn_transfer,total_sentToContractTxn_transfer,total_uniqueReceivedFromAddresses_transfer,total_uniqueSentToAddresses_transfer,time_avgBetweenTxn_transfer,time_diffBetweenFirstAndLastTxn_transfer,erc20_uniqueTokenAddressesSent_transfer,erc20_uniqueTokenAddressesReceived_transfer,erc20_mostSentTokenAddress_transfer,erc20_uniqueUnknownValueTokens_transfer,erc20_transactionsWithUnknownValueTokens_transfer,received:minValue,received:maxValue,received:avgValue,sent:minValue,sent:maxValue,sent:avgValue,sentToContract:minValue,sentToContract:maxValue,sentToContract:avgValue,total:transactions,total:etherSent,total:etherReceived,total:etherSentToContract,total:sentTxn,total:receivedTxn,total:sentToContractTxn,total:uniqueReceivedFromAddresses,total:uniqueSentToAddresses,time:avgBetweenSentTxn,time:avgBetweenReceivedTxn,time:avgBetweenTxn,time:diffBetweenFirstAndLastSent,time:diffBetweenFirstAndLastReceived,time:diffBetweenFirstAndLastTxn,Target
891,,,,,,,,,,,,,,0x1cfd8edcac29f8cea16b478fc20eb71460c40fb4,,,,,,,,,,,,,,,,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0 days 11:12:15.090909090,20 days 12:59:04,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,44.0,0.0003519372678032,0.0020060432106897,0.0012116314602927,0.0,0.0030602457076556,0.0002726433553899,0.0,0.0,0.0,19.0,0.0038170069754587,0.0060581573014639,0.0,14.0,5.0,11.0,2.0,3.0,2 days 08:17:22.928571428,2 days 12:46:09.200000,1 days 17:28:35.842105263,32 days 20:03:21,12 days 15:50:46,32 days 20:03:21,0
892,,,,,,,,,,,,,,0x1d820bb17d6b4a1d75836d42cea8d0100b5863ea,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,1.0,4.0,,,,0.0,0.0201760376543883,0.0100880188271941,0.0,0.0,0.0,2.0,0.0201760376543883,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0 days 00:46:21.500000,,0 days 00:46:21.500000,0 days 01:32:43,,0 days 01:32:43,0
893,,,,,,,,,,,,,,0x1e6decee0acd9d7df55e326ce152b88735ba155c,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,4.0,3.7590737646e-05,0.0349999999999999,0.0145375181475291,0.0,0.045,0.0119395066675903,0.0,0.0,0.0,16.0,0.1313345733434938,0.0726875907376458,0.0,11.0,5.0,6.0,4.0,5.0,3 days 11:27:02,13 days 20:09:17,2 days 09:22:20.125000,38 days 05:57:22,69 days 04:46:25,38 days 05:57:22,0
894,,,,,,,,,,,,,,0x1e85fdec9f99ddcc74f117a362a7e5e5ec478f40,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,0.00476851,0.00476851,0.00476851,0.0,0.004,0.0007782415757386,0.0,0.0,0.0,33.0,0.0249037304236362,0.00476851,0.0,32.0,1.0,3.0,1.0,6.0,2 days 17:47:56.937500,0 days 00:00:00,2 days 15:48:18.848484848,87 days 17:34:22,0 days 00:00:00,87 days 17:34:22,0
895,,,,,,,,,,,,,,0x1f05572d16451c8e22e0545c0d6773b16a74ada5,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0 days 00:00:57.400000,0 days 00:04:47,1.0,0.0,0x7fef3f3364c7d8b9bfabb1b24d5ce92a402c6bd3,1.0,5.0,0.00165,0.005,0.0036083333333333,0.0,0.0141999999999999,0.0024407692307692,0.0,0.0,0.0,19.0,0.0317299999999998,0.02165,0.0,13.0,6.0,10.0,2.0,8.0,4 days 15:50:18.230769230,10 days 19:43:23.833333333,3 days 04:31:15.631578947,60 days 13:53:57,64 days 22:20:23,60 days 13:53:57,0
896,,,,,,,,,,,,,,0x1a574c70f45860ac6965ccb838877e6353930e08,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,4.0,0.000425,0.0010249999999999,0.0007249999999999,0.0,0.0008246611982564,0.0004123305991282,0.0,0.0,0.0,4.0,0.0008246611982564,0.0014499999999999,0.0,2.0,2.0,1.0,2.0,2.0,0 days 00:00:42.500000,7 days 07:31:26,0 days 00:00:21.250000,0 days 00:01:25,14 days 15:02:52,0 days 00:01:25,0
897,,,,,,,,,,,,,,0x1a69c7565f1a3fc584138580bb90d7d3a9fa1c75,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,3.3055e-05,0.070699554,0.0180211474414963,0.0,0.0598240871712983,0.0133948705130006,0.0,0.0,0.0,53.0,0.4152409859030215,0.3964652437129201,0.0,31.0,22.0,1.0,6.0,26.0,2 days 07:46:36.064516129,3 days 06:35:22.636363636,1 days 08:37:26.754716981,72 days 01:04:38,72 days 00:58:18,72 days 01:04:38,0
898,,,,,,,,,,,,,,0x1a8a1569579a2e4712dfc84c947cb528d39abdfc,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,0.0015942692389681,0.0015942692389681,0.0015942692389681,1e-19,1e-19,1e-19,0.0,0.0,0.0,2.0,1e-19,0.0015942692389681,0.0,1.0,1.0,0.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
899,,,,,,,,,,,,,,0x1b0535ff60a36e50c1fdcf93f89342ae8bd8d710,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,4.0,0.0030576717919311,0.0358651877140024,0.0169263937097495,0.0,0.0384351482788323,0.0132891977187415,0.0,0.0,0.0,7.0,0.0531567908749661,0.0507791811292486,0.0,4.0,3.0,1.0,2.0,3.0,21 days 20:24:12.750000,15 days 07:31:23,12 days 11:39:33,87 days 09:36:51,45 days 22:34:09,87 days 09:36:51,0
900,,,,,,,,,,,,,,0x1b0cc47f0b65db92aff620ad9aacf83a27c559e2,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,0.0006248,0.0006248,0.0006248,0.0,0.0004877202,0.0002438601,0.0,0.0,0.0,3.0,0.0004877202,0.0006248,0.0,2.0,1.0,1.0,1.0,2.0,0 days 00:02:36,0 days 00:00:00,0 days 00:01:44,0 days 00:05:12,0 days 00:00:00,0 days 00:05:12,0
901,,,,,,,,,,,,,,0x1b27f965071ac1c84cce03aa93f7089d00a4d449,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,0.01,0.03,0.0233333333333333,0.0,0.18,0.0098318461538461,0.0,0.0,0.0,68.0,0.6390699999999997,0.0699999999999999,0.0,65.0,3.0,32.0,3.0,33.0,1 days 09:49:23.969230769,0 days 23:43:01,1 days 08:19:52.029411764,91 days 14:30:58,2 days 23:09:03,91 days 14:30:58,0
902,,,,,,,,,,,,,,0x1c1ad8c06c38ca9aff8e44512cb9c9c00d8c0ae9,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,0.0002253503398619,0.0999999999999999,0.0280660518056945,0.0,0.0999237877146256,0.0369434708536958,0.0,0.0,0.0,12.0,0.1847173542684793,0.1964623626398617,0.0,5.0,7.0,1.0,4.0,2.0,5 days 11:03:52,12 days 01:37:33.571428571,2 days 06:36:36.666666666,27 days 07:19:20,84 days 11:22:55,27 days 07:19:20,0
903,,,,,,,,,,,,,,0x1c41b53c7b44f8e304500213e74a7f7820aa04fe,,,,,,,,,,,,,,,,,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0 days 09:25:49.645833333,75 days 10:38:52,5.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5.0,192.0,0.0,0.37967023,0.0056871922280216,0.0,0.3601466,0.0062297295619485,0.0,0.0,0.0,871.0,2.460743176969676,2.707103500538325,0.0,395.0,476.0,48.0,366.0,285.0,0 days 05:31:32.488607594,0 days 04:34:24.283613445,0 days 02:30:21.277841561,90 days 22:38:53,90 days 16:56:39,90 days 22:38:53,0
904,,,,,,,,,,,,,,0x1cb727042dc529f185cb5fef281da0a748f9a1d1,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1 days 15:56:38.083333333,19 days 23:19:37,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,12.0,0.0005394438782665,0.0183890616203309,0.0042169325456929,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0210846627284648,0.0,3.0,5.0,3.0,2.0,1.0,6 days 15:46:32.333333333,8 days 13:17:06.400000,2 days 11:54:57.125000,19 days 23:19:37,42 days 18:25:32,19 days 23:19:37,0
905,,,,,,,,,,,,,,0x1ccbc1c911427e779d219e3163958675def77060,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2 days 16:35:51.250000,53 days 19:57:05,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,20.0,0.0,3.842488822,0.7688861020806774,0.0,9.4184813791959,1.1540134159950892,0.0,0.0,0.0,282.0,129.24950259144998,130.71063735371516,0.0,112.0,170.0,5.0,17.0,2.0,0 days 19:24:38.901785714,0 days 12:44:56.411764705,0 days 07:42:33.322695035,90 days 14:00:37,90 days 07:19:50,90 days 14:00:37,0
906,,,,,,,,,,,,,,0x1cd68fbd531e6a5bfd4cb5e2c3f6246899c86ca7,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:00:00,0 days 00:00:00,0.0,1.0,,1.0,4.0,0.010323755,0.2024451119999999,0.0910698129999999,0.3632135522229816,0.3632135522229816,0.3632135522229816,0.0,0.0,0.0,5.0,0.3632135522229816,0.3642792519999998,0.0,1.0,4.0,0.0,3.0,1.0,0 days 00:00:00,6 days 13:53:30,0 days 00:00:00,0 days 00:00:00,26 days 07:34:00,0 days 00:00:00,0
907,,,,,,,,,,,,,,0x1d0afdc1c0a7db77c227cc1b06df42998116d02c,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13 days 21:00:50.333333333,41 days 15:02:31,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,3.0,0.0002242299999999,0.265,0.0516532529999999,0.0,0.2648753084173071,0.0447058505973414,0.0,0.0,0.0,21.0,0.670587758960121,0.3099195179999998,0.0,15.0,6.0,8.0,4.0,7.0,4 days 00:43:19.666666666,6 days 22:36:19.333333333,2 days 21:05:14.047619047,60 days 10:49:55,41 days 15:37:56,60 days 10:49:55,0
908,,,,,,,,,,,,,,0x1d62ccd53200330ed6a5d3fd978f10a13fbc14a5,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5 days 03:44:12.250000,41 days 05:53:38,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,8.0,0.00041324,0.000476517,0.0004448784999999,0.0,0.000230697795718,7.689926523933334e-05,0.0,0.0,0.0,5.0,0.000230697795718,0.0008897569999999,0.0,3.0,2.0,2.0,1.0,2.0,17 days 05:30:46,20 days 14:52:09,10 days 08:06:27.600000,51 days 16:32:18,41 days 05:44:18,51 days 16:32:18,0
909,,,,,,,,,,,,,,0x1e965dfdbd7b8d33cdc10fba9d88ecf0f420e4e1,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,1.0,1.0,0.10949,0.10949,0.10949,0.109085918,0.109085918,0.109085918,0.0,0.0,0.0,2.0,0.109085918,0.10949,0.0,1.0,1.0,0.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
910,,,,,,,,,,,,,,0x1eb2b6301d423cdf48f2f3e0e75278dc8161dc10,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,0.0028853349999999,0.0599614439999999,0.0314233894999999,0.008,0.011,0.0094,0.0,0.0,0.0,5.0,0.0282,0.0628467789999998,0.0,3.0,2.0,0.0,2.0,2.0,3 days 20:45:29.666666666,0 days 11:10:06,2 days 07:39:17.800000,11 days 14:16:29,0 days 22:20:12,11 days 14:16:29,0
911,,,,,,,,,,,,,,0x1ed48085fa16e4d28d049e0fef9598c9ebc190f4,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6 days 01:57:37,72 days 23:31:24,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,12.0,0.000435642,0.000492152,0.000471887,0.0,0.0002690961879456,0.000102680635265,0.0,0.0,0.0,8.0,0.0005134031763253,0.001415661,0.0,5.0,3.0,3.0,1.0,2.0,17 days 15:00:58.200000,24 days 07:41:21,11 days 00:23:06.375000,88 days 03:04:51,72 days 23:04:03,88 days 03:04:51,0
912,,,,,,,,,,,,,,0x1fa89ef0454c1ac757f20da61d95bee8b5e156c0,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5 days 22:55:24.142857142,83 days 08:55:38,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,14.0,0.0016591919999999,0.075578041,0.0197134689999999,0.0,0.107,0.0119845284734638,0.0,0.0,0.0,59.0,0.6351800090935835,0.1182808139999999,0.0,53.0,6.0,18.0,5.0,19.0,1 days 14:30:16.245283018,11 days 20:33:34.833333333,1 days 10:35:19.677966101,85 days 00:44:21,71 days 03:21:29,85 days 00:44:21,0
913,,,,,,,,,,,,,,0x1fd34033240c95aabf73e186a94b9576c6dab81b,,,,,,,,,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0 days 02:57:10.541666666,2 days 22:52:13,2.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,24.0,,,,0.0,1.0,0.0001502999999999,0.0,0.0,0.0,10000.0,1.5029999999999997,0.0,0.0,10000.0,0.0,9995.0,0.0,7.0,0 days 00:07:37.077500,,0 days 00:07:37.077500,52 days 21:39:35,,52 days 21:39:35,0
914,,,,,,,,,,,,,,0x201e532226f08f784f392120367d4d4c20cdac6d,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,1.5492e-05,0.0038645019999999,0.0021273846666666,0.0,0.0039055,0.0018693478124999,0.0,0.0,0.0,31.0,0.0299095649999998,0.0319107699999997,0.0,16.0,15.0,1.0,10.0,11.0,5 days 02:59:49.125000,5 days 11:10:36.600000,2 days 15:28:56.322580645,81 days 23:57:06,81 days 23:39:09,81 days 23:57:06,0
915,,,,,,,,,,,,,,0x204f84734f525ee237aea5dae0a0fd81477a9f1b,,,,,,,,,,,,,,,,,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 01:22:50.780487804,84 days 22:01:12,1.0,0.0,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,1.0,1476.0,0.002275,0.0124999999999999,0.0057248188405796,0.0,0.0206050619391321,0.0021834063738836,0.0,0.0,0.0,907.0,1.3777294219205551,1.5800499999999955,0.0,631.0,276.0,369.0,4.0,6.0,0 days 03:13:47.440570522,0 days 07:29:57.010869565,0 days 02:14:49.211686879,84 days 22:01:55,86 days 05:46:15,84 days 22:01:55,0
916,,,,,,,,,,,,,,0x20c8eb996995aebb99d012bc8b1174ab3c925f9d,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x77fba179c79de5b7653f68b5039af940ada60ce0,1.0,4.0,0.0031373523945367,0.0699999999999999,0.0246869862076281,0.0,0.0816383194048935,0.0245762582571666,0.0,0.0,0.0,8.0,0.0983050330286666,0.0987479448305124,0.0,4.0,4.0,1.0,2.0,3.0,19 days 02:14:25.750000,18 days 06:22:08.500000,9 days 13:07:12.875000,76 days 08:57:43,73 days 01:28:34,76 days 08:57:43,0
917,,,,,,,,,,,,,,0x20dc0b9520cc2c2be89f247061a2c8e310045949,,,,,,,,,,,,,,,,,13719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.0,0 days 00:09:26.532181645,89 days 22:57:35,7.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,7.0,13719.0,8.7808362791e-09,61.78932146155726,0.4932336825851782,0.0,25.0,0.0439050069992319,0.0,0.0,0.0,10000.0,402.4771991619595,410.8636575934534,0.0,9167.0,833.0,3462.0,353.0,3568.0,0 days 00:14:07.882949710,0 days 02:34:45.990396158,0 days 00:12:57.254300,89 days 23:02:23,89 days 12:40:30,89 days 23:02:23,0
918,,,,,,,,,,,,,,0x20e3931a4c5ff4e97bfa794b84830a00f8df7810,,,,,,,,,,,,,,,,,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 13:22:03.455882352,75 days 17:59:50,2.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2.0,136.0,0.0005848797266879,0.1470006386769884,0.0144197566362193,0.0,0.1561152999999999,0.0283965387755102,0.0,0.0,0.0,167.0,1.3914304,1.701531283073882,0.0,49.0,118.0,34.0,35.0,3.0,1 days 14:18:20.571428571,0 days 16:19:44.313559322,0 days 11:14:21.844311377,78 days 04:58:48,80 days 06:49:09,78 days 04:58:48,0
919,,,,,,,,,,,,,,0x20b476c3c4a75fca96ecc7ac96ef83481e722667,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x081131434f93063751813c619ecca9c4dc7862a3,1.0,4.0,0.002822847,0.002822847,0.002822847,0.0,0.0022,0.0011,0.0,0.0,0.0,3.0,0.0022,0.002822847,0.0,2.0,1.0,1.0,1.0,2.0,32 days 00:11:41.500000,0 days 00:00:00,21 days 08:07:47.666666666,64 days 00:23:23,0 days 00:00:00,64 days 00:23:23,0
920,,,,,,,,,,,,,,0x211e01b3764bf00cc6589727e640226b5433244e,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,0.004973774,0.004973774,0.004973774,0.0,0.0058113,0.00290565,0.0,0.0,0.0,3.0,0.0058113,0.004973774,0.0,2.0,1.0,1.0,1.0,2.0,0 days 00:27:03.500000,0 days 00:00:00,0 days 00:18:02.333333333,0 days 00:54:07,0 days 00:00:00,0 days 00:54:07,0
921,,,,,,,,,,,,,,0x212581f9295a987ba85ab2d0e2e68282eb63b67e,,,,,,,,,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0 days 11:00:02.833333333,11 days 00:01:08,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2.0,24.0,0.009,0.3,0.153,0.0,0.3,0.0310466876003762,0.0,0.0,0.0,39.0,1.117680753613545,0.4589999999999999,0.0,36.0,3.0,12.0,2.0,19.0,2 days 13:09:14.611111111,2 days 08:47:58.666666666,2 days 08:26:59.641025641,91 days 17:32:46,7 days 02:23:56,91 days 17:32:46,0
922,,,,,,,,,,,,,,0x213716486a291f95b778cc863da48f53124a574d,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x4a220e6096b25eadb88358cb44068a3248254675,1.0,4.0,0.0044,0.0044,0.0044,0.0,0.0036762113550164,0.0018381056775082,0.0,0.0,0.0,3.0,0.0036762113550164,0.0044,0.0,2.0,1.0,1.0,1.0,2.0,0 days 00:00:32,0 days 00:00:00,0 days 00:00:21.333333333,0 days 00:01:04,0 days 00:00:00,0 days 00:01:04,0
923,,,,,,,,,,,,,,0x2189adea1cbc4fc7a0c7d142a5b0e9674b544d3e,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,4.0,,,,0.0,0.0102436059283254,0.0051218029641627,0.0,0.0,0.0,2.0,0.0102436059283254,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0 days 00:39:22.500000,,0 days 00:39:22.500000,0 days 01:18:45,,0 days 01:18:45,0
924,,,,,,,,,,,,,,0x218c7a23d51c3f49500e8281839f4eb1218a95a3,,,,,,,,,,,,,,,,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3 days 00:43:06.068965517,87 days 20:49:56,3.0,0.0,0x4d224452801aced8b2f0aebe155379bb5d594381,3.0,29.0,0.00077845,0.7999999999999999,0.0826450009530997,0.0,0.2896437091278522,0.0092999525171259,0.0,0.0,0.0,102.0,0.8183958215070792,1.157030013343396,0.0,88.0,14.0,21.0,8.0,57.0,0 days 23:58:46.329545454,6 days 05:59:49.642857142,0 days 20:41:17.617647058,87 days 22:11:57,87 days 11:57:35,87 days 22:11:57,0
925,,,,,,,,,,,,,,0x21c2f5ceda402e73b5ac93f9f23ddbad091c742d,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x0000000000085d4780b73119b644ae5ecd22b376,1.0,4.0,0.0001484539999999,0.0001484539999999,0.0001484539999999,0.0,6.0535e-05,3.02675e-05,0.0,0.0,0.0,3.0,6.0535e-05,0.0001484539999999,0.0,2.0,1.0,1.0,1.0,2.0,6 days 08:42:21.500000,0 days 00:00:00,4 days 05:48:14.333333333,12 days 17:24:43,0 days 00:00:00,12 days 17:24:43,0
926,,,,,,,,,,,,,,0x2231ab179a5b6823c4cf3cf55091f8b3a45700fb,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,0.0,0.0038,0.0019,0.0,0.04,0.01196,0.0,0.0,0.0,17.0,0.1794,0.0038,0.0,15.0,2.0,10.0,2.0,6.0,2 days 09:30:51.733333333,0 days 04:50:38,2 days 02:44:52.705882352,35 days 22:42:56,0 days 09:41:16,35 days 22:42:56,0
927,,,,,,,,,,,,,,0x2249b3dd4566820a5b4c045843b3c8f368d029d8,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,0.0031,0.004725,0.0039125,0.0,0.0023034537172084,0.0011517268586042,0.0,0.0,0.0,4.0,0.0023034537172084,0.007825,0.0,2.0,2.0,1.0,2.0,2.0,0 days 00:00:50.500000,0 days 00:02:57,0 days 00:00:25.250000,0 days 00:01:41,0 days 00:05:54,0 days 00:01:41,0
928,,,,,,,,,,,,,,0x236446f8e11008d847cde8880dc507eaff283938,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,1.0,1.0,0.002,0.002,0.002,0.0,0.001,0.0002044143618795,0.0,0.0,0.0,15.0,0.0022485579806752,0.008,0.0,11.0,4.0,7.0,1.0,8.0,6 days 07:41:20.727272727,0 days 00:13:21,4 days 15:14:19.200000,69 days 12:34:48,0 days 00:53:24,69 days 12:34:48,0
929,,,,,,,,,,,,,,0x238a19d9850930830ee04601e78b20444526c9f0,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0 days 00:55:28.611111111,0 days 16:38:35,2.0,0.0,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,2.0,18.0,0.001159377,0.016337831,0.0036168271765731,0.0,0.016,0.0023285808042588,0.0,0.0,0.0,51.0,0.0652002625192477,0.0831870250611832,0.0,28.0,23.0,5.0,5.0,6.0,1 days 05:45:25.464285714,1 days 12:18:38.260869565,0 days 16:20:13.980392156,34 days 17:11:53,34 days 19:08:40,34 days 17:11:53,0
